TenantId,AttachmentCount,AuthenticationDetails,AdditionalFields,ConfidenceLevel,Connectors,DetectionMethods,DeliveryAction,DeliveryLocation,EmailClusterId,EmailDirection,EmailLanguage,EmailAction,EmailActionPolicy,EmailActionPolicyGuid,OrgLevelAction,OrgLevelPolicy,InternetMessageId,NetworkMessageId,RecipientEmailAddress,RecipientObjectId,ReportId,SenderDisplayName,SenderFromAddress,SenderFromDomain,SenderObjectId,SenderIPv4,SenderIPv6,SenderMailFromAddress,SenderMailFromDomain,Subject,ThreatTypes,ThreatNames,TimeGenerated,Timestamp,UrlCount,UserLevelAction,UserLevelPolicy,BulkComplaintLevel,LatestDeliveryLocation,LatestDeliveryAction,ExchangeTransportRule,DistributionList,ForwardingInformation,Context,To,Cc,ThreatClassification,RecipientDomain,EmailSize,IsFirstContact,SourceSystem,Type
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}","{""Size"":62314,""InternetHeaders"":{},""SCL"":0}",,KustoIndustries.com Intra-org connector,,Delivered,Inbox/folder,2321017612,Intra-org,en,Deliver to recipient's Inbox,Default,d44d2a29-66ad-400e-a032-cd14f5087a83,,,<BLUPR01MB6140F61C3B96D63B43EF8EBD@BLUPR01MB6140.DEUP264.PROD.OUTLOOK.COM>,208394bf-be15-440e-84be-bab0f43bb720,robert.taylor@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc06,208394bf-be15-440e-84be-bab0f43bb720-3531691669139996473-1,Emily Parker,emily.parker@KustoIndustries.com,KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc03,40.107.22.42,,emily.parker@KustoIndustries.com,KustoIndustries.com,System Maintenance Scheduled - Feb 17,,,2026-02-17T13:52:40.515Z,2026-02-17T13:52:40.515Z,0,,,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",,,,"[""Robert Taylor <robert.taylor@KustoIndustries.com>""]",[],,KustoIndustries.com,29398,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}",,,,,Delivered,Inbox/folder,9231050685,Intra-org,en,Deliver to recipient's Inbox,Default,1b2492e0-0f11-481d-982b-9cfa4b36b3de,,,<BLUPR01MB8064B6787A55D5DC47E480F5@BLUPR01MB8064.FRAP264.PROD.OUTLOOK.COM>,753cccd9-4609-43dd-80c7-e4e44e3dad06,mike.rodriguez@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc02,753cccd9-4609-43dd-80c7-e4e44e3dad06-7574571428217779156-1,Mike Rodriguez,mike.rodriguez@KustoIndustries.com,KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc02,40.126.24.153,,mike.rodriguez@KustoIndustries.com,KustoIndustries.com,Benefits Enrollment Reminder,,,2026-02-17T13:53:21.515Z,2026-02-17T13:53:21.515Z,0,Move to the deleted items folder,Safe sender,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",hr-team@KustoIndustries.com,,,"[""Mike Rodriguez <mike.rodriguez@KustoIndustries.com>""]",[],,KustoIndustries.com,44016,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}","{""Size"":105686,""InternetHeaders"":{},""SCL"":-1}",,KustoIndustries.com Intra-org connector,,Delivered,Inbox/folder,2478107934,Intra-org,en,Deliver to recipient's Inbox,Default,e2ec8887-99b9-46a3-b29a-08b5f64aba27,,,<DM6PR01MB8877485859C171D146B7A255@DM6PR01MB8877.FRAP264.PROD.OUTLOOK.COM>,c3e6d9a8-6b4c-499a-ba89-804ef6bb806b,kevin.nguyen@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc05,c3e6d9a8-6b4c-499a-ba89-804ef6bb806b-1105829468907753283-1,Emily Parker,emily.parker@KustoIndustries.com,KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc03,20.190.152.25,,emily.parker@KustoIndustries.com,KustoIndustries.com,Parking Lot Access Update,,,2026-02-17T13:53:49.515Z,2026-02-17T13:53:49.515Z,0,,,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",,,ZAP,"[""Kevin Nguyen <kevin.nguyen@KustoIndustries.com>""]",[],,KustoIndustries.com,135500,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}","{""Size"":67089,""InternetHeaders"":{},""SCL"":0}",,KustoIndustries.com Intra-org connector,,Delivered,Inbox/folder,7050297063,Intra-org,en,Deliver to recipient's Inbox,Default,9152d187-f3df-423b-8721-fabf6cfe2990,Allow,Default anti-spam policy,<MWHPR01MB18324DFD8A788442435890B2@MWHPR01MB1832.GBRP264.PROD.OUTLOOK.COM>,1e9c8690-8860-4763-a6d2-fa5c81e1e9d7,david.kim@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc04,1e9c8690-8860-4763-a6d2-fa5c81e1e9d7-3024934646502221123-1,Finance Team,finance@KustoIndustries.com,KustoIndustries.com,b14c2a3e-8f17-4d59-a2e1-309f7c81aa12,104.47.58.100,,finance@KustoIndustries.com,KustoIndustries.com,Training Session Reminder,,,2026-02-17T13:54:32.515Z,2026-02-17T13:54:32.515Z,1,,,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",all-staff@KustoIndustries.com,,,"[""David Kim <david.kim@KustoIndustries.com>""]",[],,KustoIndustries.com,250423,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}",,,KustoIndustries.com Intra-org connector,,Delivered,Inbox/folder,6649200638,Intra-org,en,Deliver to recipient's Inbox,Default,2229c8f1-42cd-462f-b110-d7f5e9f7e6f6,,,<CY4PR01MB2655FA2D466DF2DD43D2A223@CY4PR01MB2655.FRAP264.PROD.OUTLOOK.COM>,c9bb61ca-9f3c-4b56-8ff9-7ed43ef08fbf,lnguyen@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc07,c9bb61ca-9f3c-4b56-8ff9-7ed43ef08fbf-6052469178405336297-1,Emily Parker,emily.parker@KustoIndustries.com,KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc03,104.47.58.102,,emily.parker@KustoIndustries.com,KustoIndustries.com,Welcome New Team Members,,,2026-02-17T13:54:54.515Z,2026-02-17T13:54:54.515Z,1,,,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",,,,"[""Lisa Nguyen <lnguyen@KustoIndustries.com>""]",[],,KustoIndustries.com,174216,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}",,,KustoIndustries.com Intra-org connector,,Delivered,Inbox/folder,3630312317,Intra-org,en,Deliver to recipient's Inbox,Default,03e864ad-40d0-43ff-b2c9-aed557149d0b,,,<SN6PR01MB2594E45FBEAF192343EE9869@SN6PR01MB2594.NAMP264.PROD.OUTLOOK.COM>,f90cf777-523b-4ac5-92b0-5e7cca722dae,mike.rodriguez@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc02,f90cf777-523b-4ac5-92b0-5e7cca722dae-1958040072696899132-1,Emily Parker,emily.parker@KustoIndustries.com,KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc03,40.126.24.152,,emily.parker@KustoIndustries.com,KustoIndustries.com,Re: Your Recent Request,,,2026-02-17T13:56:01.515Z,2026-02-17T13:56:01.515Z,0,,,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",,,,"[""Mike Rodriguez <mike.rodriguez@KustoIndustries.com>""]",[],,KustoIndustries.com,45736,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,2,"{""DKIM"": ""none"", ""DMARC"": ""none""}","{""Size"":19352,""InternetHeaders"":{},""SCL"":0}",,KustoIndustries.com Intra-org connector,,Delivered,Inbox/folder,2363019941,Intra-org,en,Deliver to recipient's Inbox,Default,e79153b8-8187-44e1-be2e-7bf6ec96705e,,,<DM6PR01MB757295A6BE09161C425A8F05@DM6PR01MB7572.DEUP264.PROD.OUTLOOK.COM>,b1fd97e1-d00c-4982-abfb-6ea49a929a40,emily.parker@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc03,b1fd97e1-d00c-4982-abfb-6ea49a929a40-1575495717757559356-1,Finance Team,finance@KustoIndustries.com,KustoIndustries.com,b14c2a3e-8f17-4d59-a2e1-309f7c81aa12,40.126.24.153,,finance@KustoIndustries.com,KustoIndustries.com,Meeting Invitation: Project Review,,,2026-02-17T13:56:14.515Z,2026-02-17T13:56:14.515Z,0,,,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",,,Manual investigation,"[""Emily Parker <emily.parker@KustoIndustries.com>""]",[],,KustoIndustries.com,48385,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}","{""Size"":61630,""InternetHeaders"":{},""SCL"":0}",,KustoIndustries.com Intra-org connector,,Delivered,Inbox/folder,1815227833,Intra-org,en,Deliver to recipient's Inbox,Default,5780124f-9f83-42db-8ad2-3eda8f7146e3,Allow,Default anti-spam policy,<SN6PR01MB95223C00413310C6438EB3A3@SN6PR01MB9522.JPNP264.PROD.OUTLOOK.COM>,760bdc4c-7572-441f-b3b3-02be7034c351,emily.parker@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc03,760bdc4c-7572-441f-b3b3-02be7034c351-7799513560887681100-1,Kusto Industries,noreply@KustoIndustries.com,KustoIndustries.com,b14c2a3e-8f17-4d59-a2e1-309f7c81aa13,20.190.152.26,,noreply@KustoIndustries.com,KustoIndustries.com,Annual Leave Request,,,2026-02-17T13:56:16.515Z,2026-02-17T13:56:16.515Z,0,,,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",,,Manual investigation,"[""Emily Parker <emily.parker@KustoIndustries.com>""]","[""Kevin Nguyen <kevin.nguyen@KustoIndustries.com>""]",,KustoIndustries.com,20927,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}","{""Size"":119508,""InternetHeaders"":{},""SCL"":0}",,KustoIndustries.com Intra-org connector,,Delivered,Inbox/folder,9745568192,Intra-org,en,Deliver to recipient's Inbox,Default,7a802512-c44f-49e9-be97-f60e8fdb3203,Allow,Default anti-spam policy,<DM6PR01MB82983B914B28CB7B458C9A75@DM6PR01MB8298.GBRP264.PROD.OUTLOOK.COM>,428ad87c-d487-407f-aa13-f3478b5ba651,rmartin@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc08,428ad87c-d487-407f-aa13-f3478b5ba651-2935471011177154466-1,David Kim,david.kim@KustoIndustries.com,KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc04,40.107.22.42,,david.kim@KustoIndustries.com,KustoIndustries.com,New Policy Update: Remote Work Guidelines,,,2026-02-17T13:58:28.515Z,2026-02-17T13:58:28.515Z,1,,,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",,,,"[""Robert Martin <rmartin@KustoIndustries.com>""]",[],,KustoIndustries.com,32831,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}","{""Size"":58655,""InternetHeaders"":{},""SCL"":0}",,KustoIndustries.com Intra-org connector,,Delivered,Inbox/folder,9849450903,Intra-org,en,Deliver to recipient's Inbox,Default,49c8bd3e-8221-4b10-8447-f401c00d571b,Allow,Default anti-spam policy,<BYAPR01MB1223CEEE4799B2864EDDA7F0@BYAPR01MB1223.DEUP264.PROD.OUTLOOK.COM>,d6d735d3-a2a8-4683-bb95-0c7f20bd37ca,mike.rodriguez@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc02,d6d735d3-a2a8-4683-bb95-0c7f20bd37ca-7162805288921355861-1,Emily Parker,emily.parker@KustoIndustries.com,KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc03,20.190.152.25,,emily.parker@KustoIndustries.com,KustoIndustries.com,Welcome New Team Members,,,2026-02-17T13:58:41.515Z,2026-02-17T13:58:41.515Z,0,,,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",,,,"[""Mike Rodriguez <mike.rodriguez@KustoIndustries.com>""]",[],,KustoIndustries.com,18535,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}",,,KustoIndustries.com Intra-org connector,,Delivered,Inbox/folder,8540700516,Intra-org,en,Deliver to recipient's Inbox,Default,cd8a0d26-664a-4762-8734-bc53c883a1b1,Allow,Default anti-spam policy,<DM6PR01MB32032884967FEA7B4285821B@DM6PR01MB3203.FRAP264.PROD.OUTLOOK.COM>,84195850-9b05-49c3-8fc6-02e805d3f5ff,robert.taylor@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc06,84195850-9b05-49c3-8fc6-02e805d3f5ff-1774259769858074988-1,Helpdesk,helpdesk@KustoIndustries.com,KustoIndustries.com,b14c2a3e-8f17-4d59-a2e1-309f7c81aa14,104.47.58.101,,helpdesk@KustoIndustries.com,KustoIndustries.com,Office Closure Notice,,,2026-02-17T13:59:27.515Z,2026-02-17T13:59:27.515Z,0,,,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",,,ZAP,"[""Robert Taylor <robert.taylor@KustoIndustries.com>""]","[""Emily Parker <emily.parker@KustoIndustries.com>""]",,KustoIndustries.com,77208,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}",,,,,Delivered,Inbox/folder,6212037922,Intra-org,en,Deliver to recipient's Inbox,Default,0fe28a53-ba1a-48ed-a28f-01df784e72c2,Allow,Default anti-spam policy,<BN8PR01MB59661A55AF4EE5A24873AF8D@BN8PR01MB5966.GBRP264.PROD.OUTLOOK.COM>,ee6be757-6b5d-4623-8446-c982c10e7365,david.kim@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc04,ee6be757-6b5d-4623-8446-c982c10e7365-9233910223598400011-1,Finance Team,finance@KustoIndustries.com,KustoIndustries.com,b14c2a3e-8f17-4d59-a2e1-309f7c81aa12,40.107.22.42,,finance@KustoIndustries.com,KustoIndustries.com,Project Status Update,,,2026-02-17T13:59:38.515Z,2026-02-17T13:59:38.515Z,0,Move to Inbox folder,Safe sender,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",,"{""ForwardingType"": ""SMTP"", ""ForwardingAddress"": ""emily.parker@KustoIndustries.com""}",ZAP,"[""David Kim <david.kim@KustoIndustries.com>""]",[],,KustoIndustries.com,59540,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}","{""Size"":18992,""InternetHeaders"":{},""SCL"":0}",,KustoIndustries.com Intra-org connector,,Delivered,Inbox/folder,3585140167,Intra-org,en,Deliver to recipient's Inbox,Default,70810fc3-041d-4f34-94a7-04346da9c8cc,Allow,Default anti-spam policy,<CY4PR01MB50820D18375FEFDF411C952A@CY4PR01MB5082.NAMP264.PROD.OUTLOOK.COM>,69dba1cd-d5aa-4fb4-8070-fa6597f06959,mike.rodriguez@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc02,69dba1cd-d5aa-4fb4-8070-fa6597f06959-3885223977862780110-1,Emily Parker,emily.parker@KustoIndustries.com,KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc03,52.100.136.10,,emily.parker@KustoIndustries.com,KustoIndustries.com,Weekly Team Meeting Notes,,,2026-02-17T14:00:44.515Z,2026-02-17T14:00:44.515Z,1,,,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",,,Trigger,"[""Mike Rodriguez <mike.rodriguez@KustoIndustries.com>""]","[""Kevin Nguyen <kevin.nguyen@KustoIndustries.com>""]",,KustoIndustries.com,95010,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}","{""Size"":81189,""InternetHeaders"":{},""SCL"":1}",,,,Delivered,Inbox/folder,6903573086,Intra-org,en,Deliver to recipient's Inbox,Default,917a3974-4224-40b0-a73c-817c85ac5bc0,Allow,Default anti-spam policy,<BYAPR01MB39297CEB7E9373774C66ABAA@BYAPR01MB3929.NAMP264.PROD.OUTLOOK.COM>,95bf0d54-fd1b-4706-9865-e86a0913972a,emily.parker@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc03,95bf0d54-fd1b-4706-9865-e86a0913972a-7725232834159344403-1,Kusto Industries,noreply@KustoIndustries.com,KustoIndustries.com,b14c2a3e-8f17-4d59-a2e1-309f7c81aa13,40.126.24.153,,noreply@KustoIndustries.com,KustoIndustries.com,Lunch & Learn: Policy Update,,,2026-02-17T14:01:13.515Z,2026-02-17T14:01:13.515Z,1,,,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",,,,"[""Emily Parker <emily.parker@KustoIndustries.com>""]",[],,KustoIndustries.com,26203,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}","{""Size"":67236,""InternetHeaders"":{},""SCL"":0}",,,,Delivered,Inbox/folder,5992658942,Intra-org,en,Deliver to recipient's Inbox,Default,59beb2f8-d8ba-4d0f-aa07-43c00ac66d39,Allow,Default anti-spam policy,<DM6PR01MB61637325E1986EC94AC9AA7C@DM6PR01MB6163.DEUP264.PROD.OUTLOOK.COM>,3f9f2211-445b-4a5c-8907-ed24368c9faa,lnguyen@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc07,3f9f2211-445b-4a5c-8907-ed24368c9faa-4173744231106493319-1,Finance Team,finance@KustoIndustries.com,KustoIndustries.com,b14c2a3e-8f17-4d59-a2e1-309f7c81aa12,52.100.136.10,,finance@KustoIndustries.com,KustoIndustries.com,Monthly Newsletter - Feb 17,,,2026-02-17T14:01:29.515Z,2026-02-17T14:01:29.515Z,1,Move to Inbox folder,Safe sender,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",,,,"[""Lisa Nguyen <lnguyen@KustoIndustries.com>""]",[],,KustoIndustries.com,95630,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}","{""Size"":76312,""InternetHeaders"":{},""SCL"":0}",,,,Delivered,Inbox/folder,9408353023,Intra-org,en,Deliver to recipient's Inbox,Default,ac3b0aa2-2cdd-41d6-902d-8e733e5831b7,,,<MW2PR01MB11261EC4ACE9A9CE49E38201@MW2PR01MB1126.DEUP264.PROD.OUTLOOK.COM>,76e5e4f2-99fa-4d68-911c-2079edf57e82,lnguyen@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc07,76e5e4f2-99fa-4d68-911c-2079edf57e82-6765675645926428076-1,Kusto Industries,noreply@KustoIndustries.com,KustoIndustries.com,b14c2a3e-8f17-4d59-a2e1-309f7c81aa13,20.190.152.24,,noreply@KustoIndustries.com,KustoIndustries.com,Monthly Newsletter - Feb 17,,,2026-02-17T14:02:01.515Z,2026-02-17T14:02:01.515Z,1,,,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",,,Trigger,"[""Lisa Nguyen <lnguyen@KustoIndustries.com>""]","[""Robert Taylor <robert.taylor@KustoIndustries.com>"", ""Kevin Nguyen <kevin.nguyen@KustoIndustries.com>""]",,KustoIndustries.com,45687,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}","{""Size"":68828,""InternetHeaders"":{},""SCL"":1}",,KustoIndustries.com Intra-org connector,,Delivered,Inbox/folder,5205091979,Intra-org,en,Deliver to recipient's Inbox,Default,99505f90-da14-4241-a316-853495b5fd23,,,<MWHPR01MB511460539C7BFC164019B567@MWHPR01MB5114.NAMP264.PROD.OUTLOOK.COM>,44a94b10-5b8e-41d1-925a-2c13e18f3155,sarah.chen@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc01,44a94b10-5b8e-41d1-925a-2c13e18f3155-9603417430813301696-1,Mike Rodriguez,mike.rodriguez@KustoIndustries.com,KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc02,20.190.152.25,,mike.rodriguez@KustoIndustries.com,KustoIndustries.com,System Maintenance Scheduled - Feb 17,,,2026-02-17T14:03:28.515Z,2026-02-17T14:03:28.515Z,0,Move to Inbox folder,Safe sender,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",,,,"[""Sarah Chen <sarah.chen@KustoIndustries.com>""]",[],,KustoIndustries.com,84130,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}","{""Size"":78914,""InternetHeaders"":{},""SCL"":7}",,,,Blocked,Failed,2110697327,Unknown,en,Block message,Anti-spam policy,9416c67c-b600-4a82-95ba-7d6a8203b782,Block,Anti-spam policy,<SN6PR01MB582953274BAC5B2C490F96C7@SN6PR01MB5829.NAMP264.PROD.OUTLOOK.COM>,5d01f463-a918-482d-be3f-32f4c8644d9b,rmartin@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc08,5d01f463-a918-482d-be3f-32f4c8644d9b-8106383823566950968-1,mx,noreply@mx.delivery-hub.net,mx.delivery-hub.net,,147.157.11.1,,noreply@mx.delivery-hub.net,mx.delivery-hub.net,Weekly Team Meeting Notes,,,2026-02-17T14:03:34.515Z,2026-02-17T14:03:34.515Z,0,,,3,Failed,Blocked,,,,,"[""Robert Martin <rmartin@KustoIndustries.com>""]",[],,KustoIndustries.com,19148,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}",,,KustoIndustries.com Intra-org connector,,Delivered,Inbox/folder,2291101778,Intra-org,en,Deliver to recipient's Inbox,Default,80c36429-bf7b-43b1-b32f-f902e2d2b15d,,,<DM6PR01MB7791AF7CBE4F34594392A93C@DM6PR01MB7791.NAMP264.PROD.OUTLOOK.COM>,da5d9d97-d3d9-4822-808b-3310afb0df93,sarah.chen@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc01,da5d9d97-d3d9-4822-808b-3310afb0df93-1829308233325533544-1,Finance Team,finance@KustoIndustries.com,KustoIndustries.com,b14c2a3e-8f17-4d59-a2e1-309f7c81aa12,52.100.136.11,,finance@KustoIndustries.com,KustoIndustries.com,Project Status Update,,,2026-02-17T14:03:37.515Z,2026-02-17T14:03:37.515Z,0,Move to Inbox folder,Safe sender,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",,,,"[""Sarah Chen <sarah.chen@KustoIndustries.com>""]",[],,KustoIndustries.com,169071,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""SPF"": ""pass"", ""DKIM"": ""pass"", ""DMARC"": ""pass"", ""CompAuth"": ""pass""}","{""Size"":65845,""InternetHeaders"":{},""SCL"":1}",,,,Delivered,Inbox/folder,4298045962,Inbound,en,Deliver to recipient's Inbox,Default,,Allow,Default anti-spam policy,<BLUPR01MB8160577B5B0249084D3E92AD@BLUPR01MB8160.FRAP264.PROD.OUTLOOK.COM>,08fd759d-14f6-4991-8b11-1d3346dbaec5,kevin.nguyen@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc05,08fd759d-14f6-4991-8b11-1d3346dbaec5-8399929435860847365-1,Slack,noreply@slack.com,slack.com,,125.55.174.190,,noreply@slack.com,slack.com,IT Support Ticket #72202,,,2026-02-17T14:04:38.515Z,2026-02-17T14:04:38.515Z,0,,,0,Inbox/folder,Delivered,,,,ZAP,"[""Kevin Nguyen <kevin.nguyen@KustoIndustries.com>""]",[],,KustoIndustries.com,55013,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}","{""Size"":38502,""InternetHeaders"":{},""SCL"":0}",,KustoIndustries.com Intra-org connector,,Delivered,Inbox/folder,6779654314,Intra-org,en,Deliver to recipient's Inbox,Default,77d1f6f3-fa72-443c-bd34-6d5f9a076b48,Allow,Default anti-spam policy,<DM6PR01MB428671E2FD81E69E42A8B1E6@DM6PR01MB4286.JPNP264.PROD.OUTLOOK.COM>,c360f848-6afa-421f-9801-c87c17c0731e,david.kim@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc04,c360f848-6afa-421f-9801-c87c17c0731e-9842919530603081711-1,Emily Parker,emily.parker@KustoIndustries.com,KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc03,40.107.22.41,,emily.parker@KustoIndustries.com,KustoIndustries.com,Re: Your Recent Request,,,2026-02-17T14:06:08.515Z,2026-02-17T14:06:08.515Z,1,,,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",it-team@KustoIndustries.com,,,"[""David Kim <david.kim@KustoIndustries.com>""]","[""Mike Rodriguez <mike.rodriguez@KustoIndustries.com>""]",,KustoIndustries.com,57265,false,Advanced Hunting,EmailEvents
